projOrgFDate,wfoid,project_status,approvedOn,hardcopysubmissionDate,projectCost,projectType,districtName,project_address,total_est_cost_of_proj,payment_status,regNo,startDate,endDate,districtType,projectName,promoterAddress,regFee,project_cost,extDate,project_ack_no,promoterName,disposed_date
2026-12-31 05:30:00,11756,New,07-June-2021,2021-03-15 15:28:54,242203594,Commercial,Valsad,"New Survey No.3953,3859 Old S N 475/2 Paikee,Nr Telephone Exchange GIDC Char Rasta,Vapi",242203594,Paid,PR/GJ/VALSAD/PARDI/Others/CAA08569/070621,20-January-2021,31-December-2026,Valsad,Ashapura Complex,NA,146680,239203594,,PR/VALSAD/PARDI/VALSAD TPO/210406/010589,Maa Ashapura Developers,
2024-03-31 05:30:00,11758,New,07-June-2021,2021-03-03 21:23:12,121450000,Mixed Development,Vadodara,OPP RAM RESIDENCY TAJPURA ROAD PADRA,121450000,Paid,PR/GJ/VADODARA/PADRA/Others/MAA08571/070621,01-April-2018,31-March-2024,Vadodara,PRAMUKH THE HUB,NA,42143.25,121450000,,PR/VADODARA/PADRA/VADODARA TPO/210322/010590,SHAKTI DEVELOPERS,
2023-12-31 05:30:00,11761,New,27-May-2021,2021-04-08 23:36:47,33893900,Residential/Group Housing,Banaskantha,"R. S. No.1667(old R.S. No.692/6/Paiki 2), Near Devbhumi Society Agola Road, Hanuman Tekari, Palanpur",33893900,Paid,PR/GJ/BANASKANTHA/PALANPUR/Others/RAA08521/270521,06-February-2020,31-December-2023,Others,VAIBHAV VILLA,NA,10000,33893900,,PR/BANASKANTHA/PALANPUR/GUJRERA/210429/010593,VAIBHAV DEVELOPERS,
2025-12-31 05:30:00,11762,New,07-May-2021,2021-03-06 01:57:59,36639000,Residential/Group Housing,Valsad,"Survey no.5217,Tanki faliya Behind,mother teresa school-vapi",36639000,Paid,PR/GJ/VALSAD/PARDI/Others/RAA08431/070521,15-October-2020,31-December-2025,Valsad,Gokul Villa,NA,10528,36639000,,PR/VALSAD/PARDI/GUJRERA/210308/010595,Punagri Associates,
2023-03-31 05:30:00,11763,New,22-July-2021,2021-06-07 16:58:13,20227055,Commercial,Bharuch,SHILPI SIGNATURE OPP BHARUCH DIST COURT,20227055,Paid,PR/GJ/BHARUCH/BHARUCH/Others/CAA08802/220721,01-July-2020,31-March-2023,Others,SHILPI SIGNATURE,NA,15000,20227055,,PR/BHARUCH/BHARUCH/GUJRERA/210611/011001,PP AND SONS,
2023-05-31 05:30:00,11765,New,06-April-2021,2021-03-05 02:13:28,22787900,Commercial,Rajkot,"60 FEET ROAD,CHANDAN PARK MAIN ROAD, GOPAL CHOWK,NEXT TO ROZARY SCHOOL,NEAR PARADISE HALL",22787900,Paid,PR/GJ/RAJKOT/RAJKOT/Others/CAA08304/060421,24-February-2021,31-May-2023,Rajkot,ROYAL PLUS,NA,24088.6,22787900,,PR/RAJKOT/RAJKOT/GUJRERA/210308/010596,PLUS ENTERPRISE,
2024-12-31 05:30:00,11766,New,26-May-2021,2021-03-20 22:48:11,800000000,Mixed Development,Ahmedabad,"ARTHAVA LANDMARK, NR. NIRMAN LIFESTYLE CHENPUR RAILWAY CROSSING, CHENPUR",800000000,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA08511/260521,01-March-2021,31-December-2024,Ahmedabad,Atharva Landmark,NA,262602,787500000,,PR/AHMEDABAD/AHMEDABAD CITY/GUJRERA/210419/010597,shivam developers,
2024-12-31 05:30:00,11767,New,23-April-2021,2021-03-06 00:47:11,105000000,Residential/Group Housing,Ahmedabad,"DRAFT T.P.S. NO:2 (GHUMA), O.P. NO:65, F.P. NO:65/3, SUR NO:219, S.P. NO:5+6+7, GHUMA",105000000,Paid,PR/GJ/AHMEDABAD/DASKROI/AUDA/RAA08377/230421,01-February-2021,31-December-2024,Ahmedabad,SUNDARAM SHINE,NA,25167.52,100000000,,PR/AHMEDABAD/DASKROI/GUJRERA/210309/010598,TRIO DEVELOPERS LLP,
2022-12-31 05:30:00,11768,New,16-April-2021,2021-03-11 01:46:26,73823328,Commercial,Vadodara,"1, JYOTIPARK SOCIETY,  KARELIBAUG, VADODARA",73823328,Paid,PR/GJ/VADODARA/VADODARA/Others/CAA08343/160421,01-January-2021,31-December-2022,Vadodara,OAKWOOD SQUARE,NA,22443.2,73823328,,PR/VADODARA/VADODARA/GUJRERA/210316/010599,SHREEM ENTERPRISE,
2026-12-31 05:30:00,11769,New,11-May-2021,2021-03-07 20:09:31,156510560,Residential/Group Housing,Vadodara,"BESIDE L&T KNOELEDGE CITY B/H HIMALAYA PARTY PLOT  ANKHOL VILLAGE ROAD, CANAL ROAD NH NO 8",156510560,Paid,PR/GJ/VADODARA/VADODARA/Others/RAA08457/110521,02-December-2020,31-December-2026,Vadodara,SHREE NILKANTH DUPLEX,NA,39778.96,156510560,,PR/VADODARA/VADODARA/GUJRERA/210315/010600,SHREE NILKANTH DEVELOPERS,
2024-12-31 05:30:00,11772,New,11-May-2021,2021-03-07 03:47:26,300000000,Mixed Development,Ahmedabad,"Survey No. 229/1, Sub Plot No.2, F.P.No.152/1,  Opp. Venice Bunglows, Sparsh Bunglow Road, Nana Chiloda,",300000000,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA08444/110521,28-January-2021,31-December-2024,Ahmedabad,Siddhi Heights,NA,141755.85,300000000,,PR/AHMEDABAD/AHMEDABAD CITY/GUJRERA/210316/010602,RIDDHI SIDDHI BUILDCON,
2024-07-26 05:30:00,11773,New,05-May-2021,2021-03-08 20:22:49,503109990,Residential/Group Housing,Vadodara,"ARANYA SPRING, NEAR AMBE SCHOOL,  BH LOTUS AURA, SAMA SAVLI ROAD, VADODARA-390008",503109990,Paid,PR/GJ/VADODARA/VADODARA/Others/RAA08418/050521,19-February-2021,26-July-2024,Vadodara,ARANYA SPRING,NA,100744,502109990,,PR/VADODARA/VADODARA/GUJRERA/210315/010603,VIHAL INFRACON,
2023-12-31 05:30:00,11775,New,20-May-2021,2021-03-06 19:26:56,18190000,Mixed Development,Valsad,"PLOT NO.17 GANDHI WADI, UMBERGAON",18190000,Paid,PR/GJ/VALSAD/UMBERGAON/Others/MAA08474/200521,01-January-2021,31-December-2023,Valsad,MAYUR SHOPPING CENTRE,NA,12000,18190000,,PR/VALSAD/UMBERGAON/GUJRERA/210316/010604,A D F ENERPRISE,
2024-03-31 05:30:00,11776,New,31-March-2021,2021-03-08 22:42:49,229061807,Commercial,Gandhinagar,SURVEY NO 148 AT SARGASAN SARGASAN-LAWARPUR ROAD,229061807,Paid,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/CAA08283/310321,01-January-2021,31-March-2024,Gandhinagar,PRAMUKH AVENUE,NA,117227.2,229061807,,PR/GANDHINAGAR/GANDHINAGAR/GUJRERA/210315/010608,SHREEJI BUILDCON,
2025-12-31 05:30:00,11777,New,11-June-2021,2021-03-10 22:50:29,44672710,Mixed Development,Valsad,"City Survey No. NA 191/2, Plot No. 2, Pramukh Green Society Near Sai Park, Abrama Road, Mograwadi, Valsad.",44672710,Paid,PR/GJ/VALSAD/VALSAD/Others/MAA08599/110621,15-May-2019,31-December-2025,Valsad,Shubham Residency,NA,36154.8,44672710,,PR/VALSAD/VALSAD/GUJRERA/210428/010609,Shivay Developers,
2023-03-31 05:30:00,11779,New,09-April-2021,2021-03-10 23:04:25,178963725,Plotted Development,Gandhinagar,"The Courtyards, Opp Kadam willa Banglows, Opp, Apollo Hospital, Bhat Circle, Ahmedabad",178963725,Paid,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/PAA08323/090421,24-December-2020,31-March-2023,Gandhinagar,The Courtyards,NA,216690.2,178963725,,PR/GANDHINAGAR/GANDHINAGAR/GUJRERA/210315/010612,City Gold Developers (Guj) LLP,
2024-12-31 05:30:00,11780,New,06-April-2021,2021-03-08 22:48:46,42259359,Commercial,Rajkot,"Plot no. 75 to 79, Revenue Survey No. 22, Divali Park, Mavdi, Rajkot-360004",42259359,Paid,PR/GJ/RAJKOT/RAJKOT/Others/CAA08306/A1C/141221,30-January-2021,31-December-2024,Rajkot,RAJ MAHEL,NA,33051.2,42259359,,PR/RAJKOT/RAJKOT/GUJRERA/210316/010611,SHREE RAJ ASSOCIATES,
2026-12-31 05:30:00,11781,New,16-April-2021,2021-03-11 18:42:18,204146000,Commercial,Surat,"T.P.S.NO. 35(KUMBHARIA-SAROLI-SANIA HEMAD-DEVADH) BLOCK NO. 125/A,O.P.6/A, MOJE-DEVADH, ",204146000,Paid,PR/GJ/SURAT/CHORASI/SUDA/CAA08344/160421,06-March-2021,31-December-2026,Surat,ORBIT PLAZA,NA,95685.8,204146000,,PR/SURAT/CHORASI/GUJRERA/210316/010623,ORBIT PLAZA DEVELOPERS,
2024-04-30 05:30:00,11782,New,06-April-2021,2021-03-09 01:35:55,231920604,Mixed Development,Ahmedabad,"ANANTA, NR AKRUTI ELEGANCE TRAGAD, AHMEDABAD",231920604,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA08307/060421,12-January-2021,30-April-2024,Ahmedabad,ANANTA,NA,101355.6,251756500,,PR/AHMEDABAD/AHMEDABAD CITY/GUJRERA/210316/010613,SHIVSHAKTI INFRACON,
2023-12-31 05:30:00,11783,New,07-May-2021,2021-03-17 22:54:20,104974095,Commercial,Valsad,SURVEY NO 4941 PLOT NO 1 VIBRANT BUSNIESS PARK N H NO 48 OPP UPL GIDC VAPI,104974095,Paid,PR/GJ/VALSAD/VALSAD/Others/CAA08426/A1C/081121,01-January-2021,31-December-2023,Valsad,SUN MARKET,NA,74508,72492124,,PR/VALSAD/VALSAD/GUJRERA/210330/010614,LEVELUP REALTY,
2028-03-31 05:30:00,11784,New,11-June-2021,2021-03-26 16:20:56,506961198,Mixed Development,Navsari,"Ward No.9, T.P.No. 04, F.P.No. 33/P, 34/P,   R.S. NO - 221/1,224,225, GANDEVI ROAD, NAVSARI,",506961198,Paid,PR/GJ/NAVSARI/NAVSARI/Others/MAA08600/110621,15-March-2021,31-March-2028,Others,SWISS POINT,NA,205892.1,539980653,,PR/NAVSARI/NAVSARI/GUJRERA/210406/010731,TRANSIT DEVELOPERS PRIVATE LIMITED,
2023-01-31 05:30:00,11785,New,22-April-2021,2021-03-10 00:00:38,55251323,Residential/Group Housing,Ahmedabad,182/3 & 182/4 Sterling Society B/h. Asia School Nr. Adani Gas Office,55251323,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/RAA08360/220421,19-January-2021,31-January-2023,Ahmedabad,GOLDEN SUNRISE,NA,10000,55251323,,PR/AHMEDABAD/AHMEDABAD CITY/GUJRERA/210316/010615,J B DEVLOPERS,
2024-12-31 05:30:00,11786,New,18-May-2021,2021-03-19 23:31:11,356977796,Mixed Development,Gandhinagar,"SHREEJI SWASTIK, OPP. VIHAAN NIRVANA, SHREEJI ROAD, SARGASAN, TP-9, GANDHINAGAR",356977796,Paid,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08472/A1M/251121,25-January-2021,31-December-2024,Gandhinagar,SHREEJI SWASTIK,NA,147558.15,356977796,,PR/GANDHINAGAR/GANDHINAGAR/GUJRERA/210322/010668,SHIKSHAPATRI REALTY,
2022-12-31 05:30:00,11788,New,28-June-2021,2021-03-10 23:12:18,272516430,Plotted Development,Surat,"DIAMOND ECO PARK, NEAR BHARAT PETROL PUMP, OPP COLOURTEX INDUSTRIES  GABHENI, SURAT ",272516430,Paid,PR/GJ/SURAT/SURAT CITY/SUDA/PAA08674/280621,01-January-2021,31-December-2022,Surat,DIAMOND ECO PARK,NA,500000,254661101,,PR/SURAT/SURAT CITY/GUJRERA/210505/010618,DINESHKUMAR DEVJIBHAI SAVANI HUF AND OTHERS,
2025-12-31 05:30:00,11789,New,27-April-2021,2021-03-09 23:28:02,20588649,Residential/Group Housing,Ahmedabad,"HEMA, Opp. Vineetprabha Aradhana Bhuvan, Opp. AIMS Hospital Road,  Nr. Jethalal Bus Stand, Narayan nagar Road, Paldi, Ahmedabad",20588649,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/RAA08386/270421,01-August-2020,31-December-2025,Ahmedabad,Hema Apartments,NA,10000,20588649,,PR/AHMEDABAD/AHMEDABAD CITY/GUJRERA/210316/010617,Hetav Jayeshbhai Shah Proprietor of Shree Veer Developers,
2024-12-31 05:30:00,11790,New,11-May-2021,2021-03-10 00:59:00,29877766,Residential/Group Housing,Junagadh,"Apple Wood Township, Moti Palace Township, Opp. Anjani Petrol Pump Vanthali Highway, Madhuram, Junagadh",29877766,Paid,PR/GJ/JUNAGADH/JUNAGADH/Others/RAA08458/110521,29-January-2021,31-December-2024,Others,Apple Heights,NA,12356.4,29877766,,PR/JUNAGADH/JUNAGADH/GUJRERA/210322/010619,SHREE DEVELOPERS,
2024-12-31 05:30:00,11791,New,22-April-2021,2021-03-18 18:06:57,101804760,Commercial,Surat,"T.P 60(PUNA) ,BLOCK NO.- 217, F.P NO.- 89, SUB PLOT NO.-2, NOTIONAL PLOT -1 O.P NO-91, PUNAGAM  SURAT",101804760,Paid,PR/GJ/SURAT/SURAT CITY/SUDA/CAA08374/220421,01-November-2020,31-December-2024,Surat,PAVITRAA POINT,NA,50496.2,101804760,,PR/SURAT/SURAT CITY/GUJRERA/210322/010620,PAVITRAA REALITY,
2023-03-31 05:30:00,11792,New,08-June-2021,2021-03-17 21:06:14,215940501,Commercial,Ahmedabad,"REVENU SURVEY NO. 846, T.P. NO. 117, F.P. NO. 253 KATHWADA G.I.D.C, ROAD NO. 5, KATHWADA",215940501,Paid,PR/GJ/AHMEDABAD/DASKROI/AUDA/CAA08585/080621,05-March-2021,31-March-2023,Ahmedabad,RADHE KRISHNA INDUSTRIAL ESTATE,NA,140248,215940501,,PR/AHMEDABAD/DASKROI/GUJRERA/210520/010629,RADHE BUILDCON,
2024-12-31 05:30:00,11793,New,31-March-2021,2021-03-10 21:21:41,866225413,Mixed Development,Ahmedabad,"FELICIA 2 , NR. ASTHA EMERALD PRAGATINAGAR, TP 29, FP 396, NARANPURA",866225413,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA08284/310321,21-August-2020,31-December-2024,Ahmedabad,FELICIA 2,NA,214612.05,751225413,,PR/AHMEDABAD/AHMEDABAD CITY/GUJRERA/210315/010621,SARASWATI INFRASPACE LLP,
2025-12-31 05:30:00,11794,New,16-April-2021,2021-03-12 01:13:53,43728250,Residential/Group Housing,Valsad,"City Survey No. 133, Plot No. 31 and 34, Opp. Jalaram Mandir Jamna Nagar, Vapi.",43728250,Paid,PR/GJ/VALSAD/PARDI/Others/RAA08342/160421,01-April-2021,31-December-2025,Valsad,Aditya Heights,NA,12073.2,43728250,,PR/VALSAD/PARDI/GUJRERA/210315/010622,Bhanuben Hashmukh Javia,
2025-03-31 05:30:00,11795,New,16-April-2021,2021-03-11 22:36:39,680473609,Mixed Development,Gandhinagar,"Opp Green Aura ,Nr Dev Paradise Satyamev Hospital to Tragad road",680473609,Paid,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA08341/160421,19-February-2021,31-March-2025,Gandhinagar,Kalash Square,NA,215180.55,678973599,,PR/GANDHINAGAR/GANDHINAGAR/GUJRERA/210322/010624,PHA ASSOCIATES LLP,
2023-12-31 05:30:00,11796,New,09-April-2021,2021-03-10 23:34:09,38538335,Residential/Group Housing,Vadodara,"T.P. 32, F.P. 164, Madhusagar Society B/h. Swaminarayan Temple, Opp. Akruti Flats, Vadasar",38538335,Paid,PR/GJ/VADODARA/VADODARA/Others/RAA08326/090421,03-November-2020,31-December-2023,Vadodara,PARAM RESIDENCY,NA,10000,38538335,,PR/VADODARA/VADODARA/GUJRERA/210315/010625,VARSHA CONSTRUCTION,
2025-12-31 05:30:00,11797,New,01-June-2021,2021-03-12 21:20:32,87666820,Mixed Development,Banaskantha,"SHIV APPARTMENTS, NEAR MEDI POLISH DEESA HIGHWAY, PALANPUR ",87666820,Paid,PR/GJ/BANASKANTHA/PALANPUR/Others/MAA08536/010621,01-January-2021,31-December-2025,Others,SHIV APPARTMENTS,NA,69136.2,87666820,,PR/BANASKANTHA/PALANPUR/GUJRERA/210406/010626,SHIV APPARTMENTS,
2025-12-31 05:30:00,11798,New,02-June-2021,2021-03-12 20:28:43,188155661,Commercial,Rajkot,"Plot No. 18, R. S. No. 62, Paiki 1 T.P. Scheme no 16, Aditya One,  Mota mava",188155661,Paid,PR/GJ/RAJKOT/RAJKOT/Others/CAA08549/020621,25-June-2018,31-December-2025,Rajkot,ADITYA ONE,NA,187985.2,177444300,,PR/RAJKOT/RAJKOT/GUJRERA/210316/010627,DEVANSHEE REALTY (INDIA) PRIVATE LIMITED,
